event_id,event_name,event_type,duration,start_date,end_date,event_creater,rating
1001372,Phalacrocorax carbo,Concert,82,2020-02-14,2024-12-14,1003443,1.4
1001373,Cygnus buccinator,Play,223,2021-06-05,2025-03-01,1003605,4.3
1001374,Alces alces,Concert,190,2016-11-21,2024-01-29,1001014,3.9
1001375,Tayassu pecari,Concert,224,2017-12-20,2023-06-18,1002699,3.2
1001376,Cereopsis novaehollandiae,Concert,187,2023-08-22,2024-03-10,1002479,3.5
1001377,Ardea golieth,Stand-up,175,2023-02-12,2024-04-28,1000945,4.1
1001378,Connochaetus taurinus,Play,93,2016-11-22,2023-11-17,1004187,4.4
1001379,Didelphis virginiana,Movie,130,2023-06-17,2025-07-26,1001495,3.7
1001380,Lamprotornis nitens,Stand-up,124,2023-04-11,2023-10-10,1004190,1.0
1001381,Ciconia episcopus,Stand-up,81,2017-05-31,2025-08-14,1004062,2.0
1001382,Cygnus atratus,Play,259,2020-03-15,2023-07-10,1003138,3.3
1001383,Macropus eugenii,Movie,51,2020-08-09,2024-09-18,1001680,3.8
1001384,Sceloporus magister,Movie,176,2017-09-29,2025-08-26,1001315,2.6
1001385,Ardea golieth,Play,292,2017-10-02,2025-03-05,1000586,2.6
1001386,Pseudocheirus peregrinus,Play,90,2021-07-14,2024-06-21,1002367,2.4
1001387,Libellula quadrimaculata,Stand-up,256,2018-04-29,2024-01-04,1004269,4.6
1001388,Taxidea taxus,Stand-up,143,2021-07-25,2024-09-19,1003111,2.2
1001389,Vulpes chama,Concert,297,2019-03-09,2024-11-20,1003076,2.0
1001390,Francolinus leucoscepus,Concert,41,2021-12-29,2025-03-13,1004885,4.1
1001391,Limosa haemastica,Stand-up,177,2016-02-20,2024-12-06,1004542,3.1
1001392,Dasypus septemcincus,Movie,193,2023-03-13,2024-08-08,1002710,4.2
1001393,Anas platyrhynchos,Stand-up,253,2021-04-15,2024-12-04,1001869,1.0
1001394,Psophia viridis,Movie,137,2023-02-07,2024-02-03,1002879,2.0
1001395,Ovibos moschatus,Movie,210,2018-12-12,2023-07-13,1002914,2.9
1001396,Damaliscus dorcas,Movie,86,2023-01-28,2024-01-18,1001765,4.9
1001397,Terathopius ecaudatus,Stand-up,119,2021-09-16,2023-05-30,1003449,2.6
1001398,Cebus apella,Stand-up,160,2018-10-15,2024-03-03,1002006,4.5
1001399,Canis lupus,Play,190,2019-04-07,2023-11-02,1003085,3.2
1001400,Cacatua tenuirostris,Play,193,2023-07-12,2024-07-24,1002221,2.8
1001401,Dicrurus adsimilis,Concert,79,2017-08-18,2025-05-30,1002061,3.4
1001402,Chlidonias leucopterus,Play,299,2019-03-10,2024-02-20,1001355,3.8
1001403,Anthropoides paradisea,Stand-up,215,2017-06-29,2025-01-07,1004906,4.1
1001404,Phoca vitulina,Concert,127,2022-05-27,2023-07-25,1002801,3.3
1001405,Sciurus vulgaris,Concert,98,2023-02-16,2024-02-06,1002185,4.7
1001406,Acridotheres tristis,Stand-up,119,2022-02-13,2025-05-08,1002737,2.9
1001407,Meles meles,Play,50,2017-03-30,2025-01-14,1000811,3.5
1001408,Helogale undulata,Play,45,2018-02-01,2025-03-26,1004547,1.3
1001409,Milvus migrans,Stand-up,239,2021-03-13,2023-11-10,1004111,5.0
1001410,Lorythaixoides concolor,Movie,298,2020-07-01,2023-11-12,1003404,2.1
1001411,Nycticorax nycticorax,Stand-up,291,2022-05-15,2025-03-14,1003681,2.7
1001412,Globicephala melas,Play,36,2016-01-09,2023-07-08,1004244,1.1
1001413,Tursiops truncatus,Movie,279,2017-12-24,2023-09-25,1003156,3.9
1001414,Funambulus pennati,Play,243,2017-08-06,2024-08-28,1001067,2.6
1001415,Actophilornis africanus,Stand-up,125,2020-06-22,2023-12-24,1004773,3.5
1001416,Dasypus novemcinctus,Stand-up,43,2020-04-18,2025-07-18,1001216,3.7
1001417,Oryx gazella callotis,Play,262,2020-04-17,2024-08-08,1001257,3.9
1001418,Halcyon smyrnesis,Movie,216,2018-09-12,2023-09-21,1001850,1.2
1001419,Canis aureus,Stand-up,185,2021-10-05,2023-12-09,1002274,3.0
1001420,Sterna paradisaea,Play,53,2021-09-21,2023-08-04,1001697,1.5
1001421,Bubalornis niger,Movie,267,2020-10-31,2024-10-01,1004426,1.5
1001422,Taurotagus oryx,Movie,200,2018-12-17,2025-06-18,1004650,4.6
1001423,Felis wiedi or Leopardus weidi,Concert,199,2022-12-24,2024-01-25,1000256,4.6
1001424,unavailable,Concert,71,2015-12-30,2025-06-16,1001652,2.0
1001425,Sula dactylatra,Movie,178,2016-11-20,2024-10-05,1000876,2.5
1001426,Ephipplorhynchus senegalensis,Play,115,2016-07-17,2025-11-04,1004285,2.8
1001427,Varanus sp.,Stand-up,68,2023-06-26,2024-11-26,1003340,1.9
1001428,Ammospermophilus nelsoni,Movie,197,2020-07-07,2024-07-06,1003125,3.1
1001429,Anastomus oscitans,Concert,57,2019-02-20,2023-11-01,1001063,1.3
1001430,Felis silvestris lybica,Play,147,2021-09-02,2024-03-01,1003437,2.6
1001431,Choloepus hoffmani,Stand-up,62,2023-07-06,2024-05-13,1001652,4.0
1001432,Macropus rufogriseus,Movie,161,2017-10-26,2024-06-29,1003294,4.9
1001433,Ratufa indica,Stand-up,87,2016-05-10,2024-06-20,1001305,1.6
1001434,Bettongia penicillata,Stand-up,136,2020-02-28,2023-08-02,1001058,2.6
1001435,unavailable,Stand-up,212,2017-02-10,2025-06-15,1004004,4.2
1001436,Tyto novaehollandiae,Play,104,2023-03-13,2024-04-24,1004853,1.7
1001437,Corvus brachyrhynchos,Stand-up,217,2016-10-22,2025-07-16,1002413,2.3
1001438,Leptoptilus dubius,Stand-up,192,2020-01-08,2024-07-11,1002548,1.2
1001439,Dasypus novemcinctus,Movie,109,2023-03-24,2025-07-22,1000023,3.1
1001440,Ephippiorhynchus mycteria,Concert,217,2018-11-22,2025-05-22,1002320,4.4
1001441,Lycosa godeffroyi,Stand-up,235,2021-07-21,2025-05-06,1003946,3.5
1001442,Rhabdomys pumilio,Movie,43,2019-03-22,2025-11-19,1000205,2.7
1001443,Junonia genoveua,Movie,215,2016-11-25,2024-08-19,1003411,2.4
1001444,Corvus albus,Stand-up,136,2016-07-05,2025-04-16,1000737,1.7
1001445,Francolinus leucoscepus,Movie,158,2019-10-21,2025-02-04,1004833,4.0
1001446,Ursus arctos,Concert,263,2018-05-02,2025-06-21,1002005,1.3
1001447,Canis aureus,Play,153,2022-01-10,2024-08-18,1004658,2.6
1001449,Tragelaphus strepsiceros,Movie,254,2020-08-22,2024-12-29,1001079,4.5
1001450,Alouatta seniculus,Play,241,2022-08-08,2024-02-09,1001201,4.3
1001451,Vanessa indica,Play,95,2023-02-15,2024-11-15,1002286,4.5
1001452,Eubalaena australis,Concert,176,2016-05-30,2024-12-03,1002815,1.4
1001453,Ovis orientalis,Movie,125,2019-10-12,2024-02-01,1004419,3.8
1001454,Passer domesticus,Concert,233,2018-03-14,2024-08-10,1004591,3.7
1001455,Dasypus septemcincus,Concert,31,2018-09-25,2024-11-14,1001784,2.5
1001456,Dusicyon thous,Stand-up,266,2017-04-23,2025-02-22,1002004,3.4
1001457,Colobus guerza,Stand-up,72,2020-07-12,2024-04-21,1003794,3.3
1001458,Fulica cristata,Stand-up,38,2020-11-01,2023-12-14,1003200,1.2
1001459,Cynictis penicillata,Movie,133,2018-09-09,2023-07-04,1003829,2.6
1001460,Gyps bengalensis,Stand-up,160,2022-11-16,2024-09-03,1001604,1.0
1001461,Lasiorhinus latifrons,Stand-up,236,2021-07-30,2024-08-31,1001527,1.2
1001462,Thylogale stigmatica,Play,283,2016-06-02,2025-08-20,1004798,3.0
1001463,Nasua nasua,Concert,193,2019-06-24,2024-06-05,1003770,2.2
1001464,Porphyrio porphyrio,Play,82,2018-06-11,2025-02-10,1000428,1.7
1001465,Macropus robustus,Play,75,2016-11-15,2025-09-13,1003958,4.6
1001466,Geococcyx californianus,Concert,277,2016-03-06,2023-07-23,1001962,4.1
1001467,Boa constrictor mexicana,Concert,135,2019-12-20,2025-08-31,1001568,4.7
1001468,Agkistrodon piscivorus,Concert,50,2018-07-28,2023-07-21,1001902,2.1
1001469,Galago crassicaudataus,Concert,66,2022-07-22,2023-09-18,1003521,4.1
1001470,Chlidonias leucopterus,Concert,131,2020-12-07,2024-01-28,1001874,2.2
1001471,Hystrix cristata,Play,127,2019-04-30,2023-07-16,1000983,2.8
1001472,Macropus fuliginosus,Play,298,2016-08-28,2025-02-05,1004497,2.9
1001473,Felis silvestris lybica,Stand-up,292,2017-09-15,2023-10-17,1004580,3.7
1001474,Pseudalopex gymnocercus,Stand-up,261,2018-08-17,2025-06-25,1000918,2.8
1001475,Ninox superciliaris,Movie,288,2023-05-05,2025-04-14,1000138,4.0
1001476,Aonyx capensis,Stand-up,52,2021-05-04,2025-05-05,1002677,1.4
1001477,Felis silvestris lybica,Concert,128,2019-06-04,2024-01-31,1002555,4.5
1001478,Acanthaster planci,Stand-up,186,2023-11-21,2025-11-05,1001889,4.3
1001479,Panthera pardus,Stand-up,291,2023-01-09,2024-03-11,1000105,2.5
1001480,Manouria emys,Stand-up,241,2018-11-05,2024-10-12,1003003,2.2
1001481,Tadorna tadorna,Concert,227,2020-12-11,2024-04-03,1004364,2.0
1001482,Crotalus triseriatus,Stand-up,135,2022-06-10,2023-10-04,1004614,2.4
1001483,Myiarchus tuberculifer,Concert,122,2022-02-05,2025-10-10,1001772,2.4
1001484,Varanus salvator,Movie,224,2023-11-16,2024-08-07,1000276,1.1
1001485,Charadrius tricollaris,Play,167,2018-10-11,2024-06-26,1002977,4.8
1001486,Lamprotornis nitens,Movie,71,2018-04-27,2024-05-08,1003418,2.7
1001487,Lorythaixoides concolor,Movie,164,2022-08-22,2023-08-12,1003791,3.5
1001488,Gazella thompsonii,Concert,37,2016-04-03,2024-03-28,1004168,1.5
1001489,Ovis ammon,Stand-up,235,2023-06-01,2025-09-16,1004769,4.4
1001490,Alopex lagopus,Stand-up,108,2015-12-26,2023-10-27,1003885,5.0
1001491,Bucorvus leadbeateri,Stand-up,291,2020-11-23,2025-11-13,1000946,4.4
1001492,Ramphastos tucanus,Movie,35,2018-07-30,2025-02-26,1002295,2.5
1001493,Alligator mississippiensis,Play,65,2021-12-20,2023-07-05,1000021,2.1
1001494,Gyps bengalensis,Stand-up,136,2016-04-08,2024-01-29,1004511,2.1
1001495,Proteles cristatus,Stand-up,237,2023-07-01,2023-12-03,1000035,1.4
1001496,Varanus salvator,Movie,206,2017-01-28,2025-11-09,1001369,2.7
1001497,Coluber constrictor,Concert,246,2020-07-02,2024-01-23,1003149,3.8
1001498,Hyaena brunnea,Concert,72,2023-07-12,2024-04-26,1001070,4.0
1001499,unavailable,Play,190,2023-05-22,2025-11-03,1002562,5.0
1001500,Pavo cristatus,Movie,40,2017-01-30,2023-09-01,1001577,3.8
1001501,Ramphastos tucanus,Stand-up,282,2016-01-28,2024-05-22,1003793,3.2
1001502,Mirounga angustirostris,Movie,90,2018-02-15,2023-09-26,1004624,4.5
1001503,Cordylus giganteus,Concert,118,2023-05-14,2025-11-02,1002743,1.8
1001504,Genetta genetta,Movie,84,2022-09-10,2023-10-15,1001272,1.1
1001505,Sarkidornis melanotos,Concert,70,2022-08-28,2023-07-09,1001225,2.3
1001506,Equus hemionus,Concert,169,2018-06-19,2023-10-03,1002846,4.3
1001507,Pterocles gutturalis,Play,142,2017-12-21,2023-10-25,1004901,4.1
1001508,Pteronura brasiliensis,Movie,242,2021-05-06,2025-02-06,1000424,2.7
1001509,Raphicerus campestris,Stand-up,82,2016-10-05,2023-06-24,1002010,2.8
1001510,Spilogale gracilis,Play,266,2020-12-11,2025-05-10,1000290,1.3
1001511,Carduelis pinus,Stand-up,90,2020-09-03,2025-10-06,1001461,1.6
1001512,Uraeginthus granatina,Play,251,2020-11-04,2024-11-22,1004945,4.9
1001513,Anser caerulescens,Movie,63,2016-03-22,2025-06-17,1003154,3.0
1001514,Pseudocheirus peregrinus,Play,139,2021-05-18,2025-09-27,1004212,2.8
1001515,Vicugna vicugna,Concert,102,2018-08-19,2024-03-19,1003361,1.3
1001516,Bubalus arnee,Movie,83,2016-04-29,2024-11-14,1002890,3.6
1001517,Leptoptilus dubius,Play,192,2016-01-28,2024-07-17,1001583,4.7
1001518,unavailable,Movie,150,2021-11-20,2024-05-18,1002223,3.7
1001519,Anitibyx armatus,Concert,277,2017-12-26,2025-04-03,1000003,2.1
1001520,Prionace glauca,Play,191,2018-08-21,2024-03-22,1004853,2.9
1001521,Francolinus swainsonii,Concert,136,2017-01-26,2024-05-13,1004726,3.7
1001522,Rhabdomys pumilio,Play,269,2018-09-08,2024-11-01,1004358,1.1
1001523,Madoqua kirkii,Stand-up,88,2022-07-29,2025-09-04,1004268,2.6
1001524,Tragelaphus strepsiceros,Movie,151,2017-12-21,2024-05-04,1001754,1.9
1001525,Coendou prehensilis,Play,125,2016-01-03,2025-04-24,1000346,4.7
1001526,Corallus hortulanus cooki,Movie,262,2020-02-18,2025-05-17,1004314,3.4
1001527,Aonyx capensis,Concert,117,2019-08-25,2023-08-27,1000241,5.0
1001528,Limosa haemastica,Stand-up,186,2023-04-21,2025-10-07,1001112,3.0
1001529,Haliaeetus leucocephalus,Stand-up,201,2016-04-17,2024-10-02,1002865,1.4
1001530,Petaurus norfolcensis,Stand-up,71,2019-09-06,2024-10-20,1004822,4.7
1001531,unavailable,Movie,254,2022-02-17,2024-12-17,1003197,3.7
1001532,Loris tardigratus,Stand-up,205,2023-04-15,2023-11-18,1001128,3.4
1001533,Phalaropus lobatus,Concert,100,2018-11-19,2023-10-20,1000028,4.7
1001534,Papio cynocephalus,Play,294,2018-01-01,2025-06-26,1003424,3.8
1001535,Spermophilus parryii,Play,135,2022-08-29,2024-05-19,1001109,4.0
1001536,Aquila chrysaetos,Play,123,2023-05-29,2024-08-11,1003238,4.8
1001537,Phoca vitulina,Stand-up,233,2015-12-25,2025-01-17,1001245,2.6
1001538,Camelus dromedarius,Play,261,2021-08-12,2025-03-18,1003937,1.3
1001539,Tachybaptus ruficollis,Concert,200,2018-08-20,2023-10-23,1003256,2.2
1001540,Chloephaga melanoptera,Stand-up,296,2020-02-13,2025-03-14,1001578,2.2
1001541,Himantopus himantopus,Play,299,2018-04-09,2023-09-23,1001757,2.7
1001542,Ara ararauna,Concert,227,2016-06-15,2023-09-16,1003174,1.4
1001543,Laniarius ferrugineus,Movie,203,2018-04-22,2023-06-02,1003617,4.2
1001544,Milvago chimachima,Stand-up,101,2020-11-03,2023-10-04,1003320,1.6
1001545,Butorides striatus,Movie,119,2017-01-12,2025-04-16,1003471,2.8
1001546,Oryx gazella,Movie,161,2016-08-17,2024-09-21,1003956,3.6
1001547,Crotaphytus collaris,Movie,268,2020-10-30,2024-06-21,1002467,4.6
1001548,Sula nebouxii,Movie,33,2022-10-17,2025-08-16,1001795,1.2
1001549,Choloepus hoffmani,Play,35,2019-05-07,2024-09-08,1004991,2.9
1001550,Ammospermophilus nelsoni,Play,33,2023-07-03,2025-01-17,1002245,1.2
1001551,Bugeranus caruncalatus,Play,113,2016-01-25,2024-05-26,1003710,2.6
1001552,Dasypus novemcinctus,Movie,162,2020-03-23,2024-11-26,1002829,3.6
1001553,Lemur catta,Movie,239,2021-06-22,2024-12-08,1002824,1.6
1001554,Sarcorhamphus papa,Stand-up,157,2022-08-21,2023-07-09,1000809,3.0
1001555,Bubulcus ibis,Concert,119,2022-08-25,2024-03-25,1002800,1.2
1001556,Epicrates cenchria maurus,Stand-up,171,2023-02-21,2024-09-21,1003350,3.2
1001557,Aonyx cinerea,Concert,117,2019-04-14,2024-03-16,1003752,3.9
1001558,Ciconia ciconia,Play,69,2021-08-07,2023-09-01,1003149,4.0
1001559,Globicephala melas,Stand-up,287,2023-09-11,2025-07-24,1001498,1.8
1001560,Hymenolaimus malacorhynchus,Stand-up,121,2021-06-25,2025-03-11,1002572,4.0
1001561,Paradoxurus hermaphroditus,Movie,167,2020-11-06,2024-12-25,1002448,2.4
1001562,Dusicyon thous,Play,128,2021-01-23,2023-07-24,1002699,1.4
1001563,Cyrtodactylus louisiadensis,Movie,240,2017-03-05,2023-08-04,1000414,3.9
1001564,Vulpes cinereoargenteus,Movie,239,2020-12-17,2024-03-28,1000474,4.6
1001565,Ceratotherium simum,Stand-up,99,2022-04-08,2025-04-15,1000659,3.2
1001566,Dicrurus adsimilis,Concert,174,2019-10-13,2024-04-02,1002315,4.5
1001567,Smithopsis crassicaudata,Concert,105,2022-03-31,2025-07-30,1001001,2.4
1001568,Eubalaena australis,Play,183,2021-03-28,2025-06-23,1003804,1.6
1001569,Herpestes javanicus,Play,283,2021-07-28,2025-08-19,1000097,4.9
1001570,Dusicyon thous,Movie,225,2017-02-11,2024-12-18,1000320,4.3
1001571,Ramphastos tucanus,Play,190,2018-02-27,2025-10-04,1002057,2.1
1001572,Balearica pavonina,Stand-up,49,2022-05-07,2025-05-18,1004221,1.6
1001573,Dasypus novemcinctus,Movie,206,2017-12-10,2025-08-22,1003040,4.7
1001574,Equus burchelli,Movie,286,2019-12-10,2025-10-22,1000386,1.7
1001575,Pteropus rufus,Play,225,2019-07-02,2023-08-30,1004419,3.4
1001576,Ploceus rubiginosus,Play,247,2018-10-31,2024-11-28,1001955,1.8
1001577,Lepilemur rufescens,Stand-up,116,2019-12-22,2025-06-06,1001019,3.8
1001578,Panthera leo persica,Concert,63,2019-02-16,2024-11-04,1002149,2.0
1001579,Uraeginthus granatina,Movie,203,2021-06-22,2023-12-08,1002363,3.8
1001580,Lamprotornis nitens,Stand-up,283,2019-02-07,2024-02-04,1000461,1.6
1001581,Aquila chrysaetos,Concert,163,2018-10-23,2024-07-31,1004033,1.3
1001582,Ploceus rubiginosus,Play,143,2021-03-12,2023-11-23,1003957,4.0
1001583,Ovis dalli stonei,Concert,117,2019-07-18,2025-01-13,1001574,1.4
1001584,unavailable,Play,129,2020-06-14,2025-09-06,1000507,3.8
1001585,Drymarchon corias couperi,Play,100,2023-06-19,2024-06-05,1001836,5.0
1001587,Plectopterus gambensis,Stand-up,289,2020-01-09,2024-10-06,1004381,1.0
1001588,Crotalus adamanteus,Movie,293,2016-07-03,2024-05-06,1001473,5.0
1001589,Colobus guerza,Movie,153,2016-08-31,2025-08-25,1004615,3.9
1001590,Macaca mulatta,Concert,83,2023-06-16,2025-08-23,1001720,1.8
1001591,Ardea cinerea,Concert,112,2019-09-18,2025-05-30,1004213,4.3
1001592,Francolinus coqui,Concert,223,2017-02-08,2025-01-17,1000836,3.1
1001593,Crotalus triseriatus,Movie,64,2019-09-03,2024-05-08,1001431,4.1
1001594,Pseudalopex gymnocercus,Play,70,2017-10-14,2024-02-29,1000602,4.9
1001595,Branta canadensis,Play,102,2019-03-08,2025-08-04,1002839,2.8
1001596,Oxybelis fulgidus,Play,116,2016-09-26,2023-08-08,1001555,4.5
1001597,Phascolarctos cinereus,Play,40,2019-08-17,2024-06-25,1004771,4.7
1001598,Felis chaus,Concert,153,2023-03-13,2025-02-16,1000149,4.4
1001599,Leprocaulinus vipera,Concert,48,2016-04-09,2025-06-01,1004476,4.8
1001600,Stercorarius longicausus,Play,290,2016-06-15,2023-07-04,1000630,4.3
1001601,Coluber constrictor,Play,62,2016-03-11,2025-02-26,1002854,2.3
1001602,Mabuya spilogaster,Movie,218,2022-12-15,2025-02-10,1003238,4.8
1001603,Aegypius tracheliotus,Movie,31,2023-07-26,2025-03-16,1002707,4.5
1001604,Sula dactylatra,Stand-up,41,2018-12-20,2023-12-31,1004037,4.0
1001605,Anas bahamensis,Concert,36,2016-12-29,2024-07-13,1001905,3.2
1001606,Tiliqua scincoides,Stand-up,81,2017-11-19,2024-09-02,1004647,3.4
1001607,Gyps bengalensis,Movie,244,2020-03-24,2024-01-07,1004043,4.1
1001608,Genetta genetta,Stand-up,163,2023-07-24,2025-11-23,1000381,3.6
1001609,Sitta canadensis,Concert,38,2020-06-01,2024-05-19,1004774,2.6
1001610,Caiman crocodilus,Play,125,2017-05-21,2025-02-02,1000066,3.4
1001611,Agkistrodon piscivorus,Play,97,2023-04-06,2025-07-02,1003432,3.7
1001612,Plegadis falcinellus,Play,58,2018-10-24,2023-08-31,1002682,1.8
1001613,Corvus brachyrhynchos,Play,46,2022-11-25,2024-02-09,1001949,1.2
1001614,Alcelaphus buselaphus caama,Play,160,2016-04-02,2025-07-14,1002323,1.4
1001615,Choloepus hoffmani,Play,148,2022-08-25,2025-01-17,1004080,3.2
1001616,Phalacrocorax brasilianus,Concert,77,2022-11-22,2024-09-15,1000882,2.2
1001617,Macaca nemestrina,Movie,186,2017-01-11,2024-03-17,1003693,2.8
1001618,Ephippiorhynchus mycteria,Movie,193,2022-07-28,2025-06-15,1001878,3.3
1001619,Oryx gazella callotis,Play,205,2016-09-22,2025-03-24,1001619,2.8
1001620,Canis aureus,Stand-up,255,2022-09-17,2023-09-06,1000141,2.7
1001621,Corallus hortulanus cooki,Stand-up,218,2017-12-06,2024-01-27,1000855,3.7
1001622,Varanus sp.,Concert,136,2022-03-17,2025-04-22,1002757,1.3
1001623,Aegypius tracheliotus,Concert,191,2019-06-29,2024-07-20,1001517,1.9
1001624,Manouria emys,Concert,292,2019-10-18,2025-11-12,1004137,1.9
1001625,Nannopterum harrisi,Concert,212,2017-04-30,2024-07-07,1003023,4.5
1001626,Tayassu tajacu,Stand-up,182,2022-12-10,2023-10-22,1001550,3.4
1001627,Buteo galapagoensis,Play,81,2018-09-22,2024-07-12,1004373,3.0
1001628,Spermophilus richardsonii,Concert,59,2023-05-20,2025-05-13,1004213,1.6
1001629,Papio cynocephalus,Stand-up,57,2016-01-26,2024-02-20,1002422,2.3
1001630,Larus novaehollandiae,Movie,230,2023-10-30,2024-12-08,1004415,2.0
1001631,Mycteria ibis,Play,164,2017-10-09,2024-10-18,1001961,3.4
1001632,Bos taurus,Concert,215,2019-01-10,2023-09-21,1004185,1.7
1001633,Plegadis ridgwayi,Concert,46,2022-02-07,2024-11-17,1003134,4.8
1001634,Spilogale gracilis,Stand-up,220,2019-04-14,2024-10-19,1000952,4.1
1001635,Junonia genoveua,Stand-up,113,2023-06-19,2024-02-02,1003993,3.3
1001636,unavailable,Stand-up,79,2022-08-23,2023-09-27,1002190,4.2
1001637,Eumetopias jubatus,Stand-up,284,2016-04-26,2025-09-02,1003305,3.4
1001638,Philetairus socius,Movie,284,2021-04-21,2024-02-28,1000185,2.2
1001639,Echimys chrysurus,Stand-up,184,2018-01-07,2025-03-04,1000503,4.4
1001640,Procyon lotor,Movie,283,2020-04-06,2023-12-09,1000384,1.7
1001641,Crotalus adamanteus,Play,171,2021-02-06,2025-09-16,1003661,1.0
1001642,Branta canadensis,Concert,253,2023-04-21,2025-06-06,1003677,4.4
1001643,Priodontes maximus,Play,200,2022-02-18,2023-12-30,1004288,2.8
1001644,Dasypus septemcincus,Movie,66,2022-09-27,2025-03-15,1001948,4.4
1001645,Bison bison,Play,275,2023-05-12,2023-08-15,1002006,4.2
1001646,Phascogale calura,Stand-up,73,2018-06-07,2025-06-15,1003779,3.9
1001647,Nectarinia chalybea,Play,87,2018-11-17,2024-11-13,1002805,1.0
1001648,Antidorcas marsupialis,Stand-up,70,2017-10-07,2024-10-04,1000555,4.8
1001649,Stercorarius longicausus,Movie,257,2016-12-29,2023-06-14,1002625,2.9
1001650,Carphophis sp.,Concert,133,2020-08-05,2025-07-28,1000958,2.8
1001651,Suricata suricatta,Concert,267,2020-02-11,2023-11-26,1000994,2.3
1001652,Fratercula corniculata,Stand-up,117,2021-12-01,2023-11-10,1000810,2.7
1001653,Francolinus leucoscepus,Play,221,2018-12-20,2025-08-22,1003345,1.9
1001654,Lemur catta,Play,198,2019-02-19,2024-06-09,1004368,3.5
1001655,Tapirus terrestris,Concert,70,2019-04-07,2025-10-07,1001783,1.0
1001656,Haliaeetus leucocephalus,Concert,121,2017-04-18,2025-03-07,1000105,1.8
1001657,Tapirus terrestris,Stand-up,173,2020-07-08,2024-12-18,1002439,1.8
1001658,Felis concolor,Stand-up,263,2022-07-08,2024-03-26,1002749,1.2
1001659,unavailable,Movie,182,2021-12-25,2025-02-08,1002444,1.9
1001660,Cebus apella,Play,225,2020-02-04,2024-10-05,1001530,4.4
1001661,Bison bison,Concert,157,2022-04-05,2025-04-05,1002626,4.5
1001662,Dicrurus adsimilis,Stand-up,105,2016-05-09,2024-05-29,1002953,2.1
1001663,Ciconia ciconia,Stand-up,169,2019-03-30,2024-05-17,1002734,1.7
1001664,Camelus dromedarius,Play,253,2019-10-24,2023-08-04,1004226,3.2
1001665,Crotaphytus collaris,Movie,41,2018-03-07,2025-08-12,1004411,1.1
1001666,Zosterops pallidus,Play,78,2015-12-16,2025-05-20,1002916,2.7
1001667,Melophus lathami,Stand-up,89,2022-04-04,2025-09-18,1004974,3.5
1001668,Chauna torquata,Movie,146,2018-01-01,2023-09-08,1002225,2.4
1001669,Leptoptilus dubius,Concert,38,2016-06-30,2024-04-13,1004787,4.8
1001670,Canis lupus,Play,103,2018-10-17,2023-06-06,1003419,3.8
1001671,Crocuta crocuta,Play,127,2017-11-26,2024-03-27,1000812,4.1
1001672,Canis mesomelas,Movie,251,2019-03-30,2025-11-19,1004024,1.5
